개설강좌,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
NO,개설전공,개설과정,과목번호,분반,교과목명,담당교수,이수구분,과목구분,과목세부구분,강의실습구분,과목개설주기,학점,이론시수,실습시수,코드쉐어여부,영어강의여부,요일/교시/강의실,비고
688,의생명공학전공,석사,BM901,02,Thesis(M.S.),김가인,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
689,의생명공학전공,석사,BM901,03,Thesis(M.S.),김소희,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
690,의생명공학전공,석사,BM901,04,Thesis(M.S.),김태완,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
691,의생명공학전공,석사,BM901,05,Thesis(M.S.),김회준,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
692,의생명공학전공,석사,BM901,06,Thesis(M.S.),남창훈,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
693,의생명공학전공,석사,BM901,07,Thesis(M.S.),박경서,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
694,의생명공학전공,석사,BM901,08,Thesis(M.S.),박석호,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
695,의생명공학전공,석사,BM901,09,Thesis(M.S.),서병창,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
696,의생명공학전공,석사,BM901,10,Thesis(M.S.),송민영,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
697,의생명공학전공,석사,BM901,11,Thesis(M.S.),송철,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
698,의생명공학전공,석사,BM901,12,Thesis(M.S.),오용석,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
699,의생명공학전공,석사,BM901,13,Thesis(M.S.),유재석,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
700,의생명공학전공,석사,BM901,14,Thesis(M.S.),윤동원,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
701,의생명공학전공,석사,BM901,15,Thesis(M.S.),이경태,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
702,의생명공학전공,석사,BM901,16,Thesis(M.S.),이기준,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
703,의생명공학전공,석사,BM901,17,Thesis(M.S.),이병권,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
704,의생명공학전공,석사,BM901,18,Thesis(M.S.),이상훈,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
705,의생명공학전공,석사,BM901,19,Thesis(M.S.),이성배,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
706,의생명공학전공,석사,BM901,20,Thesis(M.S.),이성원,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
707,의생명공학전공,석사,BM901,21,Thesis(M.S.),이신범,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
708,의생명공학전공,석사,BM901,22,Thesis(M.S.),이영삼,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
709,의생명공학전공,석사,BM901,23,Thesis(M.S.),이옥균,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
710,의생명공학전공,석사,BM901,24,Thesis(M.S.),이재민,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
711,의생명공학전공,석사,BM901,25,Thesis(M.S.),이재홍,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
712,의생명공학전공,석사,BM901,26,Thesis(M.S.),이정협,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
713,의생명공학전공,석사,BM901,27,Thesis(M.S.),이종찬,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
714,의생명공학전공,석사,BM901,28,Thesis(M.S.),이창훈,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
715,의생명공학전공,석사,BM901,29,Thesis(M.S.),장경인,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
716,의생명공학전공,석사,BM901,30,Thesis(M.S.),장진호,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
717,의생명공학전공,석사,BM901,31,Thesis(M.S.),정영태,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
718,의생명공학전공,석사,BM901,32,Thesis(M.S.),정찬,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
719,의생명공학전공,석사,BM901,33,Thesis(M.S.),최지웅,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
720,의생명공학전공,석사,BM901,34,Thesis(M.S.),현정호,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
721,의생명공학전공,석사,BM901,35,Thesis(M.S.),황재윤,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
722,의생명공학전공,박사,BM902,01,Thesis(Ph.D.),구재형,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
723,의생명공학전공,박사,BM902,02,Thesis(Ph.D.),김가인,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
724,의생명공학전공,박사,BM902,03,Thesis(Ph.D.),김소희,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
725,의생명공학전공,박사,BM902,04,Thesis(Ph.D.),김태완,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
726,의생명공학전공,박사,BM902,05,Thesis(Ph.D.),김회준,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
727,의생명공학전공,박사,BM902,06,Thesis(Ph.D.),남창훈,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
728,의생명공학전공,박사,BM902,07,Thesis(Ph.D.),박경서,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
729,의생명공학전공,박사,BM902,08,Thesis(Ph.D.),박석호,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
730,의생명공학전공,박사,BM902,09,Thesis(Ph.D.),서병창,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
731,의생명공학전공,박사,BM902,10,Thesis(Ph.D.),송민영,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
732,의생명공학전공,박사,BM902,11,Thesis(Ph.D.),송철,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
733,의생명공학전공,박사,BM902,12,Thesis(Ph.D.),오용석,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
734,의생명공학전공,박사,BM902,13,Thesis(Ph.D.),유재석,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
735,의생명공학전공,박사,BM902,14,Thesis(Ph.D.),윤동원,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
736,의생명공학전공,박사,BM902,15,Thesis(Ph.D.),이경태,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
737,의생명공학전공,박사,BM902,16,Thesis(Ph.D.),이기준,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
738,의생명공학전공,박사,BM902,17,Thesis(Ph.D.),이병권,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
739,의생명공학전공,박사,BM902,18,Thesis(Ph.D.),이상훈,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
740,의생명공학전공,박사,BM902,19,Thesis(Ph.D.),이성배,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
741,의생명공학전공,박사,BM902,20,Thesis(Ph.D.),이성원,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
742,의생명공학전공,박사,BM902,21,Thesis(Ph.D.),이신범,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
743,의생명공학전공,박사,BM902,22,Thesis(Ph.D.),이영삼,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
744,의생명공학전공,박사,BM902,23,Thesis(Ph.D.),이옥균,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
745,의생명공학전공,박사,BM902,24,Thesis(Ph.D.),이재민,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
746,의생명공학전공,박사,BM902,25,Thesis(Ph.D.),이재홍,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
747,의생명공학전공,박사,BM902,26,Thesis(Ph.D.),이정협,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
748,의생명공학전공,박사,BM902,27,Thesis(Ph.D.),이종찬,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
749,의생명공학전공,박사,BM902,28,Thesis(Ph.D.),이창훈,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
750,의생명공학전공,박사,BM902,29,Thesis(Ph.D.),장경인,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
751,의생명공학전공,박사,BM902,30,Thesis(Ph.D.),장진호,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
752,의생명공학전공,박사,BM902,31,Thesis(Ph.D.),정영태,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
753,의생명공학전공,박사,BM902,32,Thesis(Ph.D.),정찬,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
754,의생명공학전공,박사,BM902,33,Thesis(Ph.D.),최지웅,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
755,의생명공학전공,박사,BM902,34,Thesis(Ph.D.),현정호,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
756,의생명공학전공,박사,BM902,35,Thesis(Ph.D.),황재윤,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
757,의생명공학전공,석사,BM903,01,Internship(M.S.),구재형,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
758,의생명공학전공,석사,BM903,02,Internship(M.S.),김가인,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
759,의생명공학전공,석사,BM903,03,Internship(M.S.),김소희,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
760,의생명공학전공,석사,BM903,04,Internship(M.S.),김태완,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
761,의생명공학전공,석사,BM903,05,Internship(M.S.),김회준,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
762,의생명공학전공,석사,BM903,06,Internship(M.S.),남창훈,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
763,의생명공학전공,석사,BM903,07,Internship(M.S.),박경서,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
764,의생명공학전공,석사,BM903,08,Internship(M.S.),박석호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
765,의생명공학전공,석사,BM903,09,Internship(M.S.),서병창,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
766,의생명공학전공,석사,BM903,10,Internship(M.S.),송민영,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
767,의생명공학전공,석사,BM903,11,Internship(M.S.),송철,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
768,의생명공학전공,석사,BM903,12,Internship(M.S.),오용석,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
769,의생명공학전공,석사,BM903,13,Internship(M.S.),유재석,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
770,의생명공학전공,석사,BM903,14,Internship(M.S.),윤동원,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
771,의생명공학전공,석사,BM903,15,Internship(M.S.),이경태,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
772,의생명공학전공,석사,BM903,16,Internship(M.S.),이기준,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
773,의생명공학전공,석사,BM903,17,Internship(M.S.),이병권,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
774,의생명공학전공,석사,BM903,18,Internship(M.S.),이상훈,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
775,의생명공학전공,석사,BM903,19,Internship(M.S.),이성배,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
776,의생명공학전공,석사,BM903,20,Internship(M.S.),이성원,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
777,의생명공학전공,석사,BM903,21,Internship(M.S.),이신범,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
778,의생명공학전공,석사,BM903,22,Internship(M.S.),이영삼,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
779,의생명공학전공,석사,BM903,23,Internship(M.S.),이옥균,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
780,의생명공학전공,석사,BM903,24,Internship(M.S.),이재민,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
781,의생명공학전공,석사,BM903,25,Internship(M.S.),이재홍,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
782,의생명공학전공,석사,BM903,26,Internship(M.S.),이정협,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
783,의생명공학전공,석사,BM903,27,Internship(M.S.),이종찬,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
784,의생명공학전공,석사,BM903,28,Internship(M.S.),이창훈,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
785,의생명공학전공,석사,BM903,29,Internship(M.S.),장경인,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
786,의생명공학전공,석사,BM903,30,Internship(M.S.),장진호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
787,의생명공학전공,석사,BM903,31,Internship(M.S.),정영태,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
788,의생명공학전공,석사,BM903,32,Internship(M.S.),정찬,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
789,의생명공학전공,석사,BM903,33,Internship(M.S.),최지웅,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
790,의생명공학전공,석사,BM903,34,Internship(M.S.),현정호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
791,의생명공학전공,석사,BM903,35,Internship(M.S.),황재윤,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
792,의생명공학전공,박사,BM904,01,Internship(Ph.D.),구재형,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
793,의생명공학전공,박사,BM904,02,Internship(Ph.D.),김가인,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
794,의생명공학전공,박사,BM904,03,Internship(Ph.D.),김소희,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
795,의생명공학전공,박사,BM904,04,Internship(Ph.D.),김태완,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
796,의생명공학전공,박사,BM904,05,Internship(Ph.D.),김회준,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
797,의생명공학전공,박사,BM904,06,Internship(Ph.D.),남창훈,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
798,의생명공학전공,박사,BM904,07,Internship(Ph.D.),박경서,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
799,의생명공학전공,박사,BM904,08,Internship(Ph.D.),박석호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
800,의생명공학전공,박사,BM904,09,Internship(Ph.D.),서병창,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
801,의생명공학전공,박사,BM904,10,Internship(Ph.D.),송민영,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
802,의생명공학전공,박사,BM904,11,Internship(Ph.D.),송철,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
803,의생명공학전공,박사,BM904,12,Internship(Ph.D.),오용석,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
804,의생명공학전공,박사,BM904,13,Internship(Ph.D.),유재석,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
805,의생명공학전공,박사,BM904,14,Internship(Ph.D.),윤동원,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
806,의생명공학전공,박사,BM904,15,Internship(Ph.D.),이경태,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
807,의생명공학전공,박사,BM904,16,Internship(Ph.D.),이기준,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
808,의생명공학전공,박사,BM904,17,Internship(Ph.D.),이병권,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
809,의생명공학전공,박사,BM904,18,Internship(Ph.D.),이상훈,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
810,의생명공학전공,박사,BM904,19,Internship(Ph.D.),이성배,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
811,의생명공학전공,박사,BM904,20,Internship(Ph.D.),이성원,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
812,의생명공학전공,박사,BM904,21,Internship(Ph.D.),이신범,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
813,의생명공학전공,박사,BM904,22,Internship(Ph.D.),이영삼,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
814,의생명공학전공,박사,BM904,23,Internship(Ph.D.),이옥균,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
815,의생명공학전공,박사,BM904,24,Internship(Ph.D.),이재민,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
816,의생명공학전공,박사,BM904,25,Internship(Ph.D.),이재홍,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
817,의생명공학전공,박사,BM904,26,Internship(Ph.D.),이정협,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
818,의생명공학전공,박사,BM904,27,Internship(Ph.D.),이종찬,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
819,의생명공학전공,박사,BM904,28,Internship(Ph.D.),이창훈,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
820,의생명공학전공,박사,BM904,29,Internship(Ph.D.),장경인,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
821,의생명공학전공,박사,BM904,30,Internship(Ph.D.),장진호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
822,의생명공학전공,박사,BM904,31,Internship(Ph.D.),정영태,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
823,의생명공학전공,박사,BM904,32,Internship(Ph.D.),정찬,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
824,의생명공학전공,박사,BM904,33,Internship(Ph.D.),최지웅,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
825,의생명공학전공,박사,BM904,34,Internship(Ph.D.),현정호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
826,의생명공학전공,박사,BM904,35,Internship(Ph.D.),황재윤,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
827,의생명공학전공,석사,BM905,01,Seminar(M.S.),황재윤,전공,일반과목,연구(Seminar),실습,매년,1.0,0.0,1.0,N,Y,수12:00-13:00(E3 - 112),
828,의생명공학전공,박사,BM906,01,Seminar(Ph.D.),황재윤,전공,일반과목,연구(Seminar),실습,매년,1.0,0.0,1.0,N,Y,수12:30-13:30(E3 - 112),
829,양자정보과학전공,전체,QI610c,01,양자컴퓨팅,김아람,전공,코어과목,교과,이론,매년,3.0,3.0,0.0,N,Y,"월10:30-12:00(E7 - 229), 수10:30-12:00(E7 - 229)",
830,양자정보과학전공,석사,QI930,01,양자정보과학 세미나 (석사),박기성,전공,일반과목,연구(Seminar),이론,매년,1.0,1.0,0.0,N,Y,목16:30-17:30(E2 - 115),
831,양자정보과학전공,박사,QI935,01,양자정보과학 세미나 (박사),박기성,전공,일반과목,연구(Seminar),이론,매년,1.0,1.0,0.0,N,Y,목17:00-18:00(E2 - 115),
832,양자정보과학전공,석사,QI940,01,인턴쉽 (석사),이재동,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
833,양자정보과학전공,석사,QI940,03,인턴쉽 (석사),서정필,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
834,양자정보과학전공,석사,QI940,04,인턴쉽 (석사),박기성,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
835,양자정보과학전공,석사,QI940,05,인턴쉽 (석사),김영욱,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
836,양자정보과학전공,석사,QI940,06,인턴쉽 (석사),김아람,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
837,양자정보과학전공,석사,QI940,07,인턴쉽 (석사),김소연,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
838,양자정보과학전공,석사,QI940,08,인턴쉽 (석사),이기준,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
839,양자정보과학전공,석사,QI940,09,인턴쉽 (석사),김영식,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
840,양자정보과학전공,석사,QI940,10,인턴쉽 (석사),한상윤,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
841,양자정보과학전공,석사,QI940,11,인턴쉽 (석사),이종찬,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
842,양자정보과학전공,박사,QI945,01,인턴쉽 (박사),이재동,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
843,양자정보과학전공,박사,QI945,03,인턴쉽 (박사),서정필,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
844,양자정보과학전공,박사,QI945,04,인턴쉽 (박사),박기성,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
845,양자정보과학전공,박사,QI945,05,인턴쉽 (박사),김영욱,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
846,양자정보과학전공,박사,QI945,06,인턴쉽 (박사),김아람,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
847,양자정보과학전공,박사,QI945,07,인턴쉽 (박사),김소연,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
848,양자정보과학전공,박사,QI945,08,인턴쉽 (박사),이기준,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
849,양자정보과학전공,박사,QI945,09,인턴쉽 (박사),김영식,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
850,양자정보과학전공,박사,QI945,10,인턴쉽 (박사),한상윤,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
851,양자정보과학전공,박사,QI945,11,인턴쉽 (박사),이종찬,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
852,양자정보과학전공,석사,QI950,01,학위논문연구 (석사),이재동,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
853,양자정보과학전공,석사,QI950,03,학위논문연구 (석사),서정필,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
854,양자정보과학전공,석사,QI950,04,학위논문연구 (석사),박기성,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
855,양자정보과학전공,석사,QI950,05,학위논문연구 (석사),김영욱,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
856,양자정보과학전공,석사,QI950,06,학위논문연구 (석사),김아람,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
857,양자정보과학전공,석사,QI950,07,학위논문연구 (석사),김소연,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
858,양자정보과학전공,석사,QI950,08,학위논문연구 (석사),이기준,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
859,양자정보과학전공,석사,QI950,09,학위논문연구 (석사),김영식,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
860,양자정보과학전공,석사,QI950,10,학위논문연구 (석사),한상윤,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
861,양자정보과학전공,석사,QI950,11,학위논문연구 (석사),이종찬,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
862,양자정보과학전공,박사,QI955,01,학위논문연구 (박사),이재동,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
863,양자정보과학전공,박사,QI955,03,학위논문연구 (박사),서정필,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
864,양자정보과학전공,박사,QI955,04,학위논문연구 (박사),박기성,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
865,양자정보과학전공,박사,QI955,05,학위논문연구 (박사),김영욱,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
866,양자정보과학전공,박사,QI955,06,학위논문연구 (박사),김아람,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
867,양자정보과학전공,박사,QI955,07,학위논문연구 (박사),김소연,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
868,양자정보과학전공,박사,QI955,08,학위논문연구 (박사),이기준,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
